surveyId,hitId,AssignmentId,workerId,age,gender,education,occupation,Hispanic,race,Political,zipcode,duration,feelAboutAd,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
45,3O71U79SRC2DVNICE51I05SPDHZSMP,33L7PJKHCIB1CIRHZ61QUCI510Y8TE,A2JSIDRTDGDC7T,66,Female,bachelors,employed_stem,Yes,native,democrat,24538,3280.0,4,5,5,5,5,5,2,2,2,2,2,5,5,2,2,2,2,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Wallet.png,Breitbart Page - Wallet.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Impeach.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
45,3O71U79SRC2DVNICE51I05SPDHZSMP,3PJ71Z61R6F0H3YI2FNUO2ULTNR19P,A3AYGJSD10BKXE,48,Female,associates,employed_stem,No,white,republican,77074,2331.0,3,1,1,1,1,2,5,4,4,1,1,1,5,3,5,1,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Wallet.png,Breitbart Page - Wallet.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Impeach.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
45,3O71U79SRC2DVNICE51I05SPDHZSMP,3SB4CE2TJX8MCNTG1EM1F6964KNAX4,AFO9MCOXXSYY7,42,Female,bachelors,decline,No,asian,republican,95828,5385.0,5,1,1,4,1,1,5,5,1,1,1,4,5,1,5,5,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Wallet.png,Breitbart Page - Wallet.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Impeach.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
45,3O71U79SRC2DVNICE51I05SPDHZSMP,386PBUZZXHA2DMFVH1WQXBH2NYHLJJ,AR9D5722RS6OC,30,Male,bachelors,employed_other,No,native,democrat,95826,174.0,4,4,4,3,4,4,2,3,4,4,3,4,4,3,4,4,3,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Wallet.png,Breitbart Page - Wallet.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Impeach.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
45,3O71U79SRC2DVNICE51I05SPDHZSMP,35USIKEBNTTGDR399VIG1ZGM6NXN6H,A354C5H4B2KQDK,34,Male,some_college,employed_other,No,white,republican,98204,243.0,2,1,2,2,2,2,1,2,4,1,2,1,4,3,4,1,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Wallet.png,Breitbart Page - Wallet.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Impeach.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
45,3O71U79SRC2DVNICE51I05SPDHZSMP,3X73LLYYQ3RWAGNQ5E9KYQ5CF1GNHL,A225Z9CLP61ZJN,60,Male,bachelors,employed_stem,No,white,independent,92124,446.0,3,2,4,1,2,2,4,3,4,1,1,2,5,3,3,1,2,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Wallet.png,Breitbart Page - Wallet.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Impeach.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
45,3O71U79SRC2DVNICE51I05SPDHZSMP,3DUZQ9U6SO1Y8UAFIZ7ACL6RAF0SVT,A1Q8BVDD8I2NBO,20,Male,associates,student,No,african-american,independent,62951,87.0,1,1,1,1,1,1,4,4,1,1,1,1,5,1,4,1,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Wallet.png,Breitbart Page - Wallet.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Impeach.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3MYYFCXHJ5KWOCI933C6EHNB9KUG46,A3JQ6UU1DQCDKL,62,Female,some_college,unemployed,No,white,democrat,84074,184.0,4,1,1,5,3,4,1,5,1,1,3,1,5,3,4,1,3,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Adidas.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3KV0LJBBH4Y3HSGTPI6EZFIIXKQRM8,A297YMDXDC2UPM,50,Male,bachelors,employed_stem,No,white,independent,95403,177.0,1,4,4,2,3,2,3,3,2,2,2,2,2,1,2,2,2,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Adidas.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,35GCEFQ6I71BXXUATHVCPJBB6ASZ3T,A1ZE52NWZPN85P,33,Male,grad,employed_stem,No,white,lean-democrat,56001,114.0,1,2,1,4,1,1,1,4,1,1,1,1,4,3,1,1,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Adidas.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3QIYRE09Y5UL652C3P6Z63P5YC71NN,A1OSESE6RG3NFB,27,Female,some_college,employed_biz,No,white,democrat,92407,170.0,4,1,2,4,1,1,1,1,1,1,1,1,4,3,2,1,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Adidas.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3AAPLD8UCEUU5TSA2AVW7PB44JOTHE,ADCXF6QY5T046,35,Female,associates,employed_other,No,white,independent,45220,783.0,2,4,1,5,4,3,1,4,1,1,4,2,5,3,4,1,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Adidas.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3SBEHTYCWPGQIA2OIY0GFI4YJYMIYM,AS9MBNGNQF9YE,35,Female,grad,employed_stem,Yes,african-american,lean-democrat,98275,581.0,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Adidas.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3GDTJDAPVWOXZN1XQ90E8YND7S28MD,A2JSIDRTDGDC7T,66,Female,bachelors,employed_stem,Yes,native,democrat,24538,2643.0,4,5,5,2,2,2,5,2,2,2,2,5,5,2,5,2,2,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Adidas.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3AZHRG4CU6XEVCOKPNIKJK8PO3E037,AKCUBNWHZ22E1,28,Male,bachelors,employed_stem,Yes,white,republican,93619,1166.0,5,2,3,4,4,4,3,4,4,3,2,4,3,4,3,4,3,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Adidas.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3R2PKQ87NYLQOTDAZVC5LNHRAOGIM4,A39D25R6PBMISX,42,Male,bachelors,employed_stem,No,white,republican,75026,394.0,4,2,2,3,2,4,2,2,2,2,2,5,4,4,4,5,4,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Adidas.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,3VA45EW49P03OQ2O446CLSPAOMBO1O,A2CAMPAA7650H2,35,Female,bachelors,employed_stem,No,decline,independent,19104,484.0,2,1,4,2,1,1,5,4,3,2,1,2,3,1,1,1,1,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Liberal Quiz.png,Food - Adidas.png,NewsMax Page - bp.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - bp.png
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,38YMOXR4MWC60LCN1W93XITDZZR6WH,A21XSR8BER3AUQ,32,Female,bachelors,employed_teacher,No,white,republican,04539,85.0,4,2,4,3,4,2,3,2,3,4,5,4,3,3,3,3,4,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Liberal Quiz.png,Food - Adidas.png,NewsMax Page - bp.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - bp.png
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,32EYX73OY2MMU0L2YKX0QPZCA6TUR3,A3JFC6OJ13O1XR,30,Female,some_college,employed_biz,No,white,democrat,91101,132.0,2,1,4,2,1,1,4,1,4,1,1,1,3,1,3,1,1,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Liberal Quiz.png,Food - Adidas.png,NewsMax Page - bp.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - bp.png
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,3COPXFW7XDPNFR0BREP9F7QZ7X7PK9,A1BB6H5STZAMMO,52,Male,bachelors,employed_biz,Yes,white,democrat,48348,374.0,2,4,4,1,2,4,5,4,5,5,4,4,1,5,3,5,4,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Liberal Quiz.png,Food - Adidas.png,NewsMax Page - bp.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - bp.png
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,3GNCZX450K0H3ERPFNCKLTN32LEAPG,A1QN367DQVHADM,19,Male,highschool,student,Yes,white,republican,33193,172.0,2,2,3,4,2,2,3,4,4,5,2,4,4,4,5,5,1,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Liberal Quiz.png,Food - Adidas.png,NewsMax Page - bp.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - bp.png
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,33C7UALJVNB03YF8XNHGO6ZA9H818Z,A2TKGUJXGAL13U,28,Male,bachelors,employed_biz,No,white,lean-republican,70065,665.0,3,1,3,4,1,2,4,2,3,1,2,3,4,2,4,2,1,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Liberal Quiz.png,Food - Adidas.png,NewsMax Page - bp.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - bp.png
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,358UUM7WR1GKWP96LC4PGXLS2VW7RE,A3ALU3V74HQ0P2,36,Male,associates,employed_stem,No,white,lean-republican,63031,508.0,1,1,4,1,1,1,4,2,4,1,1,1,4,1,3,1,1,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Liberal Quiz.png,Food - Adidas.png,NewsMax Page - bp.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - bp.png
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,3DL65MZB8FS1Z2ZXQNS0XCENOHWEC0,APZPQ332QVEUY,43,Male,bachelors,employed_biz,No,white,lean-republican,92882,1873.0,1,1,5,4,1,2,5,3,4,1,2,1,5,1,4,1,2,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Liberal Quiz.png,Food - Adidas.png,NewsMax Page - bp.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - bp.png
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,3R6BYFZZP9PH8EAOCU8TT7KX10ZFXL,A2JSIDRTDGDC7T,66,Female,bachelors,employed_stem,Yes,native,democrat,24538,3413.0,4,2,2,2,2,2,2,2,2,2,2,5,5,5,5,2,2,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Liberal Quiz.png,Food - Adidas.png,NewsMax Page - bp.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - bp.png
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,31IBVUNM9UCP4P5TCF7B5MNCLPRFVI,A2WMIDZYE3J9FN,30,Male,bachelors,employed_other,No,white,independent,29412,201.0,3,1,4,2,4,1,5,1,3,1,1,1,5,3,2,1,1,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Wallet.png,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,38JBBYETQQNY4YMIX8MIEE2ZW4FE4N,A27PINUYH0XHRB,42,Female,bachelors,employed_other,No,white,independent,14063,201.0,3,1,2,3,1,1,4,1,2,1,1,1,3,1,1,1,1,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Wallet.png,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,3180JW2OT6POBXCAPEGJGML5186J5I,A1PSGM4OZX6PYT,49,Female,bachelors,employed_other,No,african-american,democrat,90242,339.0,2,1,3,4,3,1,5,1,2,1,1,1,4,3,2,1,1,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Wallet.png,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,3S06PH7KSTHCKTBZEVSWAYDBK851D5,A19AGK07RP4KT4,35,Male,some_college,unemployed,No,other,republican,76550,324.0,3,2,4,5,3,2,5,2,4,1,4,1,4,2,4,1,2,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Wallet.png,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,3DY4FPOOA31M7FA23A75MB1VOD2RVP,A1ZLOGD0268K64,34,Female,grad,employed_other,No,asian,unsure,01801,327.0,4,4,3,4,4,2,3,4,2,3,5,4,5,4,5,2,3,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Wallet.png,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,3EICBYG64699AILP4O3RUSRFTPTCJK,A2JKETV64OU7DY,37,Male,bachelors,employed_other,No,white,democrat,60015,169.0,1,1,2,2,2,3,4,1,3,2,1,1,1,1,1,1,2,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Wallet.png,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,3M23Y66PO4KDT4VEHRZ20TQSTMV6S2,A23YSUGEV0QKI5,24,Female,bachelors,employed_other,Yes,white,democrat,56097,251.0,2,1,4,4,1,1,4,1,4,1,2,2,4,3,4,1,1,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Wallet.png,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,3DUZQ9U6SO1Y8UAFIZ7ACL6RAFLSVE,A2B630TEBVCC7U,44,Female,bachelors,employed_other,No,white,republican,74063,1786.0,3,1,3,2,3,2,3,4,2,2,3,3,4,2,3,3,2,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Wallet.png,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,3ZSANO2JCHK9CXOPIK26UZ35MLXFSD,A2JSIDRTDGDC7T,66,Female,associates,employed_stem,Yes,native,democrat,24538,3472.0,4,5,2,2,2,5,2,5,2,2,2,5,5,2,5,2,2,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Wallet.png,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
49,3ZICQFRS32VAV639OMLK40L1F0HZZI,308XBLVESKH7Y1CWYTG5LZ7OLLMBR3,A1RKV0XRU1OAGH,33,Male,some_college,student,No,white,lean-republican,88001,205.0,5,4,4,1,1,4,1,1,1,1,1,5,1,4,1,1,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - NRA.PNG,Daily Kos Page - Fasion.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - Wallet.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Wallet.png,NYT Page2 - NRA.png,NYT Page2 - Wallet.png
49,3ZICQFRS32VAV639OMLK40L1F0HZZI,3RXPCZQMQROFWDLQGLT4GJG8X0KG1T,A1IQUHRI7G63YF,45,Male,bachelors,employed_stem,No,white,independent,97215,261.0,3,2,2,4,1,1,5,1,1,2,1,1,4,1,1,1,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - NRA.PNG,Daily Kos Page - Fasion.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - Wallet.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Wallet.png,NYT Page2 - NRA.png,NYT Page2 - Wallet.png
49,3ZICQFRS32VAV639OMLK40L1F0HZZI,3PH3VY7DJNA8OVWY316EUGM843NWZX,A30WQVAO6L3RWJ,27,Male,bachelors,employed_stem,No,african-american,democrat,08094,255.0,3,1,4,4,1,1,5,1,1,2,2,1,5,1,1,1,1,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - NRA.PNG,Daily Kos Page - Fasion.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - Wallet.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Wallet.png,NYT Page2 - NRA.png,NYT Page2 - Wallet.png
